Datetime,Solar_Radiation_W_m2,Wind_Speed_10m_m_s,Temperature_2m_C,Load_kW,Solar_Power_kW,Wind_Power_kW,Net_Power_kW,Total_Generated_Power_kW,Battery_Energy_kWh,Battery_SoC_%,Unmet_Load_kWh,Dumped_Energy_kWh
2023-07-06 09:00:00,644.8,3.84,27.2,0.0,9.672,0.24277155839999995,9.9147715584,9.9147715584,37.9937670300625,94.98441757515626,0.0,0.0
2023-07-06 10:00:00,777.83,3.86,28.75,0.0,11.66745,0.24658465509999997,11.9140346551,11.9140346551,40.0,100.0,0.0,9.907801685162497
2023-07-06 11:00:00,847.85,3.62,30.16,0.0,12.71775,0.2033901163,12.9211401163,12.9211401163,40.0,100.0,0.0,12.921140116300002
2023-07-06 12:00:00,826.3,3.31,31.16,0.0,12.3945,0.15548486266249997,12.5499848626625,12.5499848626625,40.0,100.0,0.0,12.549984862662498
2023-07-06 13:00:00,724.95,3.28,31.67,0.0,10.87425,0.15129537919999997,11.0255453792,11.0255453792,40.0,100.0,0.0,11.025545379199997
2023-07-06 14:00:00,520.55,3.71,31.07,0.0,7.808249999999999,0.21894037716249998,8.0271903771625,8.0271903771625,40.0,100.0,0.0,8.027190377162498
2023-07-06 15:00:00,344.25,4.82,29.44,0.0,5.16375,0.48011497030000005,5.6438649703,5.6438649703,40.0,100.0,0.0,5.643864970300001
2023-07-06 16:00:00,163.48,5.99,27.35,0.0,2.4522,0.9214772132125,3.3736772132125,3.3736772132125,40.0,100.0,0.0,3.3736772132125026
2023-07-06 17:00:00,100.18,6.58,25.45,0.0,1.5027000000000001,1.2214672127,2.7241672127000003,2.7241672127000003,40.0,100.0,0.0,2.724167212700003
2023-07-06 18:00:00,38.75,6.25,23.88,5.0,0.58125,1.0467529296875,-3.3719970703125,1.6280029296875,36.6280029296875,91.57000732421874,0.0,0.0
2023-07-06 19:00:00,2.38,5.88,22.46,5.0,0.035699999999999996,0.8716379112,-4.0926620888,0.9073379112,32.5353408408875,81.33835210221875,0.0,0.0
2023-07-06 20:00:00,0.0,5.54,21.61,5.0,0.0,0.7290099018999999,-4.2709900981,0.7290099018999999,28.2643507427875,70.66087685696874,0.0,0.0
2023-07-06 21:00:00,0.0,5.05,20.94,0.0,0.0,0.5521769421874999,0.5521769421874999,0.5521769421874999,28.816527684975,72.0413192124375,0.0,0.0
2023-07-06 22:00:00,0.0,4.59,20.26,0.0,0.0,0.41461230746249994,0.41461230746249994,0.41461230746249994,29.2311399924375,73.07784998109376,0.0,0.0
2023-07-06 23:00:00,0.0,4.12,19.66,0.0,0.0,0.29984428879999997,0.29984428879999997,0.29984428879999997,29.5309842812375,73.82746070309375,0.0,0.0
2023-07-07 00:00:00,0.0,3.64,18.91,0.0,0.0,0.20677988240000003,0.20677988240000003,0.20677988240000003,29.7377641636375,74.34441040909375,0.0,0.0
2023-07-07 01:00:00,0.0,3.21,18.33,0.0,0.0,0.14181404028749997,0.14181404028749997,0.14181404028749997,29.879578203925,74.6989455098125,0.0,0.0
2023-07-07 02:00:00,0.0,2.81,18.04,0.0,0.0,0.0951312257875,0.0951312257875,0.0951312257875,29.9747094297125,74.93677357428126,0.0,0.0
2023-07-07 03:00:00,0.0,2.38,17.81,0.0,0.0,0.057800953699999984,0.057800953699999984,0.057800953699999984,30.0325103834125,75.08127595853125,0.0,0.0
2023-07-07 04:00:00,0.0,2.13,17.63,0.0,0.0,0.041432672137499994,0.041432672137499994,0.041432672137499994,30.07394305555,75.184857638875,0.0,0.0
